view,mask_type,date,mean_train_acc,std_train_acc,mean_test_acc,std_test_acc,mean_train_f1,std_train_f1,mean_test_f1,std_test_f1
raw,all,2024-12-25,0.9333333333333333,0.04750730937913076,0.8333333333333334,0.11785113019775793,0.9326735138499845,0.04787110384103452,0.8266666666666668,0.11800816042090449
raw,all,2024-12-26,0.9416666666666667,0.04750730937913076,0.8666666666666668,0.07453559924999298,0.9412387177093059,0.047826533521739815,0.857777777777778,0.07950463919999248
raw,all,2024-12-27,0.9666666666666666,0.07453559924999298,0.9666666666666668,0.07453559924999298,0.9633298933608531,0.08199685118729881,0.9644444444444445,0.07950463919999248
raw,all,2024-12-28,0.9666666666666668,0.01863389981249823,0.8333333333333334,0.0,0.9665359477124185,0.018706973929409988,0.8222222222222223,0.0
raw,all,2024-12-29,0.975,0.0228217732293819,0.9666666666666668,0.07453559924999298,0.9749019607843138,0.022911270379301043,0.9644444444444445,0.0795046391999925
raw,all,2024-12-30,0.975,0.03726779962499651,0.8,0.07453559924999302,0.9742670401493931,0.0386623177815891,0.7911111111111112,0.0695665592999935
raw,all,2024-12-31,1.0,0.0,0.9333333333333333,0.09128709291752767,1.0,0.0,0.928888888888889,0.09737289911202948
raw,plug,2024-12-21,0.7416666666666667,0.17280367794439766,0.5333333333333333,0.13944333775567924,0.7360444783974196,0.1787688328015733,0.49333333333333335,0.132077418374393
raw,plug,2024-12-22,0.775,0.047507309379130745,0.6333333333333333,0.13944333775567927,0.7716341066341067,0.049692141541951756,0.6355555555555555,0.12382783747337808
raw,plug,2024-12-23,0.8166666666666667,0.05590169943749475,0.7,0.1394433377556793,0.8112729536258948,0.06082663432597499,0.66,0.16284507520498906
raw,plug,2024-12-24,0.85,0.0912870929175277,0.6333333333333333,0.13944333775567927,0.8408982738394503,0.09852122225770918,0.6266666666666667,0.13891110933361775
raw,plug,2024-12-25,0.85,0.09592387027684449,0.7333333333333333,0.09128709291752772,0.8449455337690631,0.10038457102842241,0.7266666666666667,0.08734775114237137
raw,plug,2024-12-26,0.85,0.08640183897219884,0.7,0.07453559924999302,0.8437070554717614,0.09196331340610296,0.6955555555555555,0.07097208632298366
raw,plug,2024-12-27,0.9,0.12004050242406614,0.6333333333333333,0.07453559924999298,0.894175345351816,0.1277200316626466,0.6222222222222222,0.08713548411865624
raw,plug,2024-12-28,0.8916666666666668,0.08640183897219884,0.7,0.07453559924999302,0.889313725490196,0.08866600878153388,0.6955555555555555,0.07097208632298366
raw,plug,2024-12-29,0.8583333333333334,0.11636866703140784,0.6,0.14907119849998599,0.8512757383655216,0.12366085694282526,0.5800000000000001,0.1597451674340057
raw,plug,2024-12-30,0.925,0.09033118078616167,0.7333333333333334,0.149071198499986,0.9212326127032011,0.09656944135903549,0.7200000000000001,0.15682025568335428
raw,plug,2024-12-31,0.9333333333333333,0.0959238702768445,0.7,0.13944333775567927,0.9295986257750964,0.1022162079780547,0.6888888888888889,0.14656562175858803
raw,all_plug,2024-12-21,0.9,0.08640183897219884,0.7333333333333334,0.149071198499986,0.9007563025210084,0.08506747179823435,0.7311111111111112,0.13480667456091652
raw,all_plug,2024-12-22,0.9416666666666668,0.06319062870042959,0.7666666666666667,0.190029237516523,0.9418269530034238,0.06293848681568565,0.7622222222222222,0.18816856115570268
raw,all_plug,2024-12-23,0.975,0.03726779962499651,0.7666666666666666,0.149071198499986,0.9749673202614378,0.03728613528496715,0.74,0.17384539747207067
raw,all_plug,2024-12-24,0.9833333333333332,0.03726779962499651,0.7999999999999999,0.1825741858350554,0.9833333333333332,0.03726779962499651,0.7999999999999999,0.1825741858350554
raw,all_plug,2024-12-25,0.925,0.061801654059130524,0.8333333333333334,0.11785113019775793,0.9239091192032369,0.06285013858702117,0.8266666666666668,0.11800816042090449
raw,all_plug,2024-12-26,0.9666666666666666,0.034860834438919824,0.8666666666666668,0.13944333775567927,0.9666013071895424,0.03488047366781367,0.8622222222222223,0.14089659985908765
raw,all_plug,2024-12-27,0.9833333333333334,0.022821773229381902,0.9333333333333333,0.09128709291752767,0.9832679738562092,0.022911270379301046,0.928888888888889,0.09737289911202948
raw,all_plug,2024-12-28,0.975,0.05590169943749474,0.9,0.09128709291752765,0.9740890688259108,0.0579386034655816,0.8933333333333333,0.09737289911202948
raw,all_plug,2024-12-29,0.9833333333333334,0.022821773229381902,0.9666666666666668,0.07453559924999298,0.9832679738562092,0.022911270379301046,0.9644444444444445,0.0795046391999925
raw,all_plug,2024-12-30,1.0,0.0,0.9,0.14907119849998599,1.0,0.0,0.8977777777777778,0.15039043836167673
raw,all_plug,2024-12-31,1.0,0.0,0.9666666666666668,0.07453559924999298,1.0,0.0,0.9644444444444445,0.0795046391999925
raw,new_growth,2024-12-21,0.9,0.08640183897219884,0.7333333333333334,0.149071198499986,0.9007563025210084,0.08506747179823435,0.7311111111111112,0.13480667456091652
raw,new_growth,2024-12-22,0.95,0.05432668671002208,0.7,0.1394433377556793,0.9496700902583255,0.05480282167860515,0.6844444444444445,0.14753112247510844
raw,new_growth,2024-12-23,1.0,0.0,0.8333333333333334,0.11785113019775793,1.0,0.0,0.8266666666666668,0.11800816042090449
raw,new_growth,2024-12-24,0.9916666666666668,0.01863389981249823,0.9666666666666668,0.07453559924999298,0.9916339869281046,0.018706973929409985,0.9644444444444445,0.0795046391999925
raw,new_growth,2024-12-25,0.95,0.04564354645876385,0.8666666666666668,0.07453559924999298,0.9489910296102246,0.04749762273135103,0.857777777777778,0.07950463919999248
raw,new_growth,2024-12-26,0.9583333333333333,0.05892556509887897,0.8666666666666668,0.13944333775567927,0.9559194618018146,0.06258035021938024,0.8400000000000001,0.18216801361705956
raw,new_growth,2024-12-27,1.0,0.0,0.9,0.14907119849998599,1.0,0.0,0.8955555555555555,0.15468007604706535
raw,new_growth,2024-12-28,1.0,0.0,0.9666666666666668,0.07453559924999298,1.0,0.0,0.9644444444444445,0.0795046391999925
raw,new_growth,2024-12-29,1.0,0.0,0.8666666666666668,0.07453559924999298,1.0,0.0,0.857777777777778,0.07950463919999248
raw,new_growth,2024-12-30,0.9583333333333334,0.09316949906249125,0.8333333333333334,0.11785113019775793,0.9524420677361853,0.10634276941121995,0.8266666666666668,0.11800816042090448
raw,new_growth,2024-12-31,0.9083333333333334,0.0994778032192777,0.7666666666666667,0.09128709291752772,0.9035734091616445,0.1085682064593025,0.7311111111111112,0.13203067357789292
raw,old_growth,2024-12-21,0.7999999999999999,0.14252192813739226,0.5666666666666667,0.149071198499986,0.7883403014827164,0.15688131739231215,0.5266666666666666,0.1722401424368509
raw,old_growth,2024-12-22,0.8083333333333332,0.1337233877990101,0.6,0.14907119849998599,0.8073328305681245,0.13561770444974788,0.5625396825396825,0.18200958225392955
raw,old_growth,2024-12-23,0.9166666666666667,0.06588078458684123,0.7666666666666666,0.09128709291752772,0.9156753812636165,0.06751071637900974,0.76,0.0852012867230259
raw,old_growth,2024-12-24,0.9916666666666668,0.01863389981249823,0.9,0.09128709291752765,0.9916339869281046,0.018706973929409988,0.8933333333333333,0.09737289911202948
raw,old_growth,2024-12-25,0.9833333333333334,0.022821773229381902,0.9333333333333333,0.09128709291752767,0.9832679738562092,0.022911270379301046,0.928888888888889,0.0973728991120295
raw,old_growth,2024-12-26,0.9666666666666668,0.01863389981249823,0.9,0.14907119849998599,0.9665359477124185,0.018706973929409988,0.8977777777777778,0.15039043836167673
raw,old_growth,2024-12-27,0.9583333333333334,0.029462782549439494,0.9,0.09128709291752765,0.9579707438530969,0.029931688525384564,0.8933333333333333,0.09737289911202948
raw,old_growth,2024-12-28,0.9833333333333334,0.0228217732293819,0.9666666666666668,0.07453559924999298,0.9832679738562092,0.022911270379301043,0.9644444444444445,0.0795046391999925
raw,old_growth,2024-12-29,0.975,0.022821773229381902,0.9,0.09128709291752765,0.9749019607843138,0.022911270379301043,0.8933333333333333,0.09737289911202948
raw,old_growth,2024-12-30,0.9916666666666668,0.01863389981249823,0.9,0.09128709291752765,0.9916339869281046,0.018706973929409985,0.8933333333333333,0.09737289911202948
raw,old_growth,2024-12-31,0.9833333333333334,0.022821773229381902,0.8666666666666668,0.07453559924999298,0.9832679738562092,0.022911270379301046,0.857777777777778,0.07950463919999248
